Time,IR_brachial,IR_ankle
7846,109516,103925
7852,109491,103902
7857,109511,103904
7860,109527,103912
7865,109573,103918
7870,109553,103896
7875,109544,103918
7880,109564,103906
7885,109587,103902
7890,109599,103925
7896,109586,103894
7901,109560,103896
7906,109534,103913
7911,109514,103904
7916,109529,103921
7920,109529,103898
7925,109542,103917
7930,109541,103912
7936,109537,103906
7941,109561,103899
7946,109571,103934
7951,109576,103899
7956,109561,103905
7961,109542,103906
7966,109518,103896
7971,109532,103899
7974,109536,103901
7980,109564,103929
7985,109556,103912
7990,109556,103900
7995,109552,103897
8000,109605,103911
8005,109607,103909
8010,109608,103936
8015,109578,103911
8020,109558,103925
8026,109541,103940
8031,109557,103918
8035,109576,103911
8040,109573,103904
8045,109593,103947
8050,109584,103928
8055,109605,103934
8060,109621,103928
8066,109641,103927
8071,109607,103907
8076,109583,103923
8081,109553,103949
8086,109570,103943
8089,109590,103958
8094,109603,103964
8099,109623,103963
8104,109623,103961
8110,109601,103979
8115,109632,103956
8120,109618,104001
8125,109651,103957
8130,109643,103976
8135,109616,103979
8140,109597,103972
8145,109598,103986
8150,109626,103977
8155,109633,103977
8160,109648,103984
8165,109647,103993
8170,109653,103999
8175,109678,103984
8180,109697,104011
8185,109685,104003
8189,109647,103998
8195,109648,104019
8200,109614,104006
8205,109638,104016
8209,109636,104032
8214,109642,104013
8219,109640,104036
8224,109639,104054
8229,109627,104021
8235,109639,104046
8240,109649,104052
8245,109620,104037
8250,109581,104041
8255,109570,104047
8260,109531,104051
8265,109555,104046
8268,109564,104072
8273,109573,104034
8279,109548,104048
8284,109549,104032
8289,109547,104047
8294,109574,104000
8299,109577,103996
8304,109582,103942
8309,109537,103922
8314,109499,103917
8320,109489,103887
8325,109497,103869
8329,109517,103817
8334,109512,103838
8339,109508,103822
8344,109513,103792
8349,109526,103796
8354,109525,103771
8359,109548,103750
8365,109548,103764
8370,109489,103725
8375,109496,103722
8380,109465,103727
8385,109496,103688
8388,109521,103696
8393,109515,103709
8398,109501,103692
8403,109511,103696
8409,109520,103706
8414,109551,103698
8419,109542,103725
8424,109537,103698
8429,109481,103707
8434,109478,103693
8439,109485,103715
8444,109522,103666
8450,109522,103680
8454,109519,103681
8459,109526,103714
8464,109503,103709
8469,109557,103725
8474,109552,103752
8479,109562,103731
8484,109515,103735
8489,109495,103737
8495,109479,103736
8500,109505,103754
8504,109515,103721
8509,109516,103724
8514,109527,103759
8518,109533,103780
8523,109522,103782
8528,109548,103784
8534,109538,103792
8539,109562,103824
8544,109518,103823
8549,109504,103827
8554,109484,103859
8559,109492,103858
8564,109523,103840
8569,109530,103857
8574,109534,103849
8580,109540,103892
8583,109528,103898
8588,109541,103895
8593,109563,103899
8598,109562,103918
8603,109531,103945
8608,109525,103925
8613,109512,103939
8619,109523,103940
8624,109536,103947
8629,109551,103901
8634,109545,103932
8639,109555,103885
8644,109552,103912
8648,109555,103930
8653,109572,103937
8658,109570,103930
8664,109535,103933
8669,109511,103938
8674,109516,103951
8679,109548,104004
8684,109560,103971
8689,109548,103946
8694,109554,103939
8699,109552,103892
8705,109577,103918
8708,109582,103924
8713,109584,103926
8718,109542,103948
8723,109549,103929
8728,109523,103921
8733,109540,103927
8738,109570,103975
8743,109569,103938
8749,109581,103954
8754,109571,103925
8759,109596,103878
8764,109584,103885
8769,109599,103907
8773,109584,103908
8778,109571,103940
8783,109530,103970
8788,109542,103940
8794,109558,103935
8799,109573,103964
8804,109593,103990
8809,109587,103950
8814,109595,103938
8819,109611,103922
8824,109623,103901
8829,109616,103930
8833,109574,103942
8838,109562,103964
8843,109570,103977
8848,109572,103965
8853,109592,103969
8858,109592,103984
8863,109596,103961
8868,109611,103997
8873,109645,103980
8879,109635,103952
8884,109639,103896
8889,109635,103923
8894,109575,103965
8898,109562,103979
8903,109597,103981
8908,109615,103997
8913,109622,103986
8919,109625,103989
8924,109621,104022
8929,109648,104069
8934,109655,103995
8939,109674,104015
8944,109667,103969
8949,109594,103977
8952,109595,104007
8957,109599,104008
8963,109632,104006
8968,109635,104051
8973,109634,104032
8978,109635,104037
8983,109642,104065
8988,109642,104060
8993,109648,104060
8998,109659,104042
9004,109608,104020
9009,109572,103996
9014,109559,104032
9019,109555,104064
9023,109583,104056
9028,109590,104075
9033,109555,104073
9038,109554,104111
9043,109576,104094
9049,109576,104091
9053,109577,104135
9058,109556,104082
9063,109521,104046
9068,109509,104048
9073,109500,104016
9078,109520,104020
9082,109540,104008
9088,109517,103999
9093,109507,103985
9098,109518,103944
9103,109542,103931
9108,109529,103942
9113,109549,103908
9118,109529,103867
9123,109465,103873
9128,109463,103772
9134,109461,103803
9139,109475,103739
9144,109487,103743
9147,109489,103755
9152,109505,103749
9157,109501,103744
9162,109514,103747
9167,109510,103717
9172,109519,103720
9178,109503,103739
9183,109457,103735
9188,109449,103721
9193,109449,103651
9198,109482,103705
9203,109493,103661
9208,109510,103650
9212,109484,103719
9218,109484,103710
9223,109516,103705
9228,109516,103723
9233,109497,103700
9238,109477,103720
9243,109485,103745
9248,109477,103765
9253,109484,103726
9259,109497,103703
9264,109509,103695
9269,109491,103713
9272,109506,103732
9277,109511,103748
9282,109527,103743
9287,109517,103756
9292,109512,103777
9297,109481,103796
9303,109457,103807
9308,109463,103829
9313,109496,103835
9318,109501,103761
9323,109487,103755
9328,109496,103791
9333,109499,103824
9337,109493,103850
9342,109501,103857
9348,109502,103887
9353,109483,103878
9358,109437,103896
9363,109457,103915
9368,109493,103920
9373,109488,103951
9378,109483,103910
9383,109486,103890
9389,109505,103858
9394,109496,103903
9397,109510,103923
9402,109521,103936
9407,109476,103940
9412,109463,103936
9417,109470,103968
9422,109507,103960
9427,109504,103972
9433,109494,103964
9438,109513,103927
9443,109499,103926
9448,109518,103894
9453,109521,103936
9457,109503,103933
9462,109520,103951
9467,109486,103952
9473,109476,103949
9478,109481,103957
9483,109496,103978
9488,109530,103976
9493,109511,103963
9498,109527,103958
9503,109522,103945
9508,109525,103908
9513,109517,103924
9517,109522,103924
9522,109499,103938
9527,109487,103937
9532,109526,103942
9537,109531,103964
9542,109531,103965
9547,109544,103970
9552,109535,104011
9558,109541,103934
9563,109540,103927
9568,109547,103928
9573,109568,103902
9578,109556,103942
9582,109558,103943
9587,109515,103967
9592,109538,103946
9597,109551,103948
9603,109572,103958
9608,109573,103971
9613,109580,103985
9618,109575,104001
9623,109561,103944
9628,109564,103914
9633,109578,103952
9636,109597,103951
9641,109566,103980
9647,109583,103971
9652,109608,103955
9657,109602,103980
9662,109603,104004
9667,109603,104004
9672,109611,104014
9677,109604,104028
9682,109609,103976
9688,109606,103983
9693,109609,103948
9698,109603,103985
9702,109599,104011
9707,109585,103997
9712,109596,104004
9717,109619,104017
9722,109641,104020
9728,109610,104048
9733,109618,104081
9738,109618,104045
9743,109622,104039
9747,109626,104002
9752,109616,104017
9757,109629,104012
9761,109622,104047
9766,109629,104045
9772,109618,104055
9777,109612,104063
9782,109596,104078
9787,109613,104076
9792,109602,104088
9797,109587,104099
9802,109596,104101
9807,109568,104069
9812,109551,104067
9818,109560,104031
9823,109556,104060
9827,109552,104082
9831,109550,104098
9836,109537,104089
9841,109543,104114
9846,109528,104073
9851,109520,104086
9857,109509,104118
9862,109519,104044
9867,109502,104024
9872,109508,103950
9877,109509,103954
9881,109496,103935
9886,109505,103897
9891,109508,103892
9896,109504,103876
9902,109488,103842
9907,109488,103843
9912,109480,103803
9917,109475,103813
9922,109477,103797
9927,109470,103709
9932,109478,103732
9937,109476,103701
9943,109462,103705
9947,109458,103722
9952,109470,103724
9957,109441,103720
9962,109462,103695
9967,109463,103717
9972,109429,103724
9977,109439,103730
9982,109452,103728
9988,109459,103663
9993,109444,103678
9997,109454,103666
10001,109451,103680
10006,109446,103711
10011,109459,103702
10016,109466,103741
10021,109461,103772
10027,109465,103743
10032,109454,103728
10037,109462,103700
10042,109479,103706
10046,109481,103722
10051,109464,103730
10056,109469,103740
10061,109458,103789
10066,109471,103781
10072,109483,103783
10077,109478,103782
10082,109482,103761
10086,109473,103794
10091,109469,103812
10096,109455,103816
10101,109458,103837
10106,109462,103857
10112,109465,103870
10117,109458,103852
10122,109454,103811
10127,109450,103873
10131,109483,103899
10136,109469,103906
10141,109448,103913
10146,109456,103935
10151,109470,103958
10157,109451,103929
10162,109455,103947
10167,109474,103929
10171,109471,103940
10176,109455,103959
10181,109489,103958
10186,109453,103988
10191,109486,103994
10196,109499,104000
10202,109483,103960
10207,109505,103940
10212,109506,103974
10216,109492,103950
10221,109521,103971
10226,109503,103976
10231,109497,103990
10236,109505,104005
10242,109504,103984
10247,109511,103933
10252,109526,103936
10256,109523,103970
10261,109515,103972
10266,109527,103969
10271,109540,103990
10276,109531,103980
10281,109534,103976
10287,109552,103950
10292,109564,103939
10297,109574,103931
10301,109587,103964
10306,109572,103974
10311,109576,103959
10316,109571,104009
10321,109567,103995
10327,109579,103961
10332,109573,103954
10337,109580,103927
10341,109550,103945
10346,109567,103952
10351,109577,103971
10356,109575,103939
10361,109582,103983
10366,109594,103984
10372,109570,103917
10377,109566,103909
10382,109580,103953
10386,109587,103952
10391,109583,103968
10396,109568,103971
10401,109579,103984
10406,109563,104010
10412,109574,103992
10417,109562,103954
10422,109576,103940
10426,109566,103982
10431,109578,103986
10436,109583,103980
10441,109602,104015
10446,109571,104025
10451,109582,104035
10457,109566,103947
10462,109561,103945
10467,109588,103969
10471,109569,103987
10476,109573,103996
10481,109582,103996
10486,109570,104013
10491,109581,104037
10497,109580,104004
10502,109563,103978
10507,109569,103960
10511,109559,104006
10516,109569,104034
10521,109564,104005
10526,109558,104049
10531,109542,104049
10536,109551,104028
10542,109533,103996
10547,109518,104011
10550,109518,104045
10556,109514,104035
10561,109501,104020
10566,109488,104030
10571,109487,104095
10576,109456,104097
10582,109454,104026
10587,109445,103962
10592,109425,103983
10595,109422,104007
10600,109393,103989
10606,109388,103968
10611,109382,103967
10616,109372,104001
10621,109358,103906
10627,109364,103847
10632,109338,103824
10635,109342,103837
10640,109351,103818
10645,109350,103795
10651,109349,103815
10656,109347,103808
10661,109335,103758
10667,109336,103748
10672,109327,103690
10675,109345,103727
10680,109344,103706
10685,109356,103704
10690,109351,103695
10696,109347,103673
10701,109337,103699
10706,109348,103628
10712,109341,103650
10715,109352,103648
10720,109351,103680
10725,109365,103671
10730,109335,103662
10736,109334,103690
10741,109328,103680
10746,109346,103644
10752,109338,103626
10755,109338,103664
10760,109338,103679
10765,109345,103723
10770,109342,103699
10776,109349,103715
10781,109338,103678
10786,109329,103668
10791,109334,103637
10795,109318,103675
10800,109353,103697
10805,109335,103705
10810,109335,103682
10816,109333,103731
10821,109335,103722
10826,109320,103753
10831,109323,103666
10834,109326,103722
10840,109324,103734
10845,109307,103745
10850,109292,103753
10856,109302,103767
10861,109303,103811
10866,109288,103759
10871,109303,103758
10874,109289,103766
10880,109301,103786
10885,109276,103802
10890,109270,103799
10896,109262,103823
10901,109273,103840
10906,109252,103798
10911,109269,103800
10916,109268,103811
10919,109258,103810
10925,109243,103846
10930,109259,103829
10936,109252,103851
10941,109247,103893
10946,109253,103845
10951,109255,103813
10956,109260,103847
10959,109243,103859
10964,109246,103863
10970,109251,103867
10976,109247,103885
10981,109251,103881
10986,109246,103865
10991,109241,103860
10996,109264,103827
10999,109243,103869
11004,109258,103870
11010,109254,103859
11015,109254,103865
11020,109261,103899
11025,109257,103881
11031,109242,103848
11036,109266,103826
11039,109269,103839
11044,109267,103862
11049,109279,103871
11055,109275,103857
11060,109287,103892
11065,109287,103890
11070,109290,103860
11076,109291,103811
11081,109296,103854
11084,109302,103874
11089,109387,103877
11095,109298,103867
11100,109324,103904
11105,109312,103937
11110,109312,103922
11115,109317,103844
11120,109289,103834
11124,109316,103888
11129,109380,103933
11134,109300,103896
11140,109304,103934
11145,109308,103918
11150,109312,103913
11155,109316,103876
11160,109300,103891
11164,109324,103914
11169,109407,103921
11174,109333,103923
11180,109334,103938
11185,109316,103959
11190,109344,103940
11195,109310,103919
11200,109335,103910
11205,109350,103952
11209,109414,103936
11214,109396,103946
11219,109339,103946
11225,109352,103981
11230,109360,103977
11235,109344,103970
11240,109340,103977
11245,109394,103934
11249,109433,103968
